raw_stage,target,k,R2,MSE,WAIC,alpha_fixed,feature_added
14_to_15,x_mean,4,-0.5770597263527002,0.7450067789341512,481.0938095310865,5.259310401485922,mother_y_adj_xj_pow2
14_to_15,x_mean,5,-0.5770597263527002,0.7450067789341512,483.0938095310865,5.259310401485922,mother_y
14_to_15,x_mean,6,-0.20108003563435917,0.5673930756316516,434.4383837247302,5.259310401485922,mother_x_adj_xj_pow2
14_to_15,x_mean,7,-0.20108003563435917,0.5673930756316516,436.4383837247302,5.259310401485922,mother_z
14_to_15,x_mean,8,-0.20108003563435917,0.5673930756316516,438.4383837247302,5.259310401485922,mother_z_adj_xi2_xj
14_to_15,x_mean,9,-0.20108003563435917,0.5673930756316516,440.4383837247302,5.259310401485922,mother_y_adj_xj_minus_xi
14_to_15,x_mean,10,0.08999942684182971,0.4298864427948614,390.8175746968508,5.259310401485922,mother_x_adj_xj_minus_xi_pow2
14_to_15,x_mean,11,0.08979055693947235,0.4299851134352762,392.8602618611483,5.259310401485922,mother_z_adj_xj_pow3
14_to_15,x_mean,12,-0.20767275500931603,0.570507492000214,447.45654455093813,5.259310401485922,mother_x_adj_xi_xj2
14_to_15,x_mean,13,-0.21971010841592786,0.5761939664808554,451.30130181661923,5.259310401485922,mother_3d_couple_prod_sq_xyz2
14_to_15,x_mean,14,-0.21971010841592786,0.5761939664808554,453.30130181661923,5.259310401485922,mother_y_y
14_to_15,x_mean,15,-0.21971010841592786,0.5761939664808554,455.30130181661923,5.259310401485922,mother_y_y_y
14_to_15,x_mean,16,-0.21971010841592786,0.5761939664808554,457.30130181661923,5.259310401485922,mother_z_z
14_to_15,x_mean,17,0.008654155689631127,0.46831414304612706,420.74256534124686,5.259310401485922,mother_x_x_x
14_to_15,x_mean,18,0.008654155689631127,0.46831414304612706,422.74256534124686,5.259310401485922,mother_2d_couple_xz_xj_minus_xi_pow2
14_to_15,x_mean,19,0.008667434796767681,0.4683078699642205,424.74007384901535,5.259310401485922,mother_2d_couple_xz_xi_xj_pow2
14_to_15,x_mean,20,0.008667434796767681,0.4683078699642205,426.74007384901535,5.259310401485922,mother_2d_couple_xz_xi_xj2
14_to_15,x_half,1,-75.78220092369473,26.02735719186013,1136.0466966755216,103.73070258944895,mother_z_adj_xj
14_to_15,x_half,2,-75.78220092369473,26.02735719186013,1138.0466966755216,103.73070258944895,mother_y_adj_xj
14_to_15,x_half,3,-75.78220092369473,26.02735719186013,1140.0466966755216,103.73070258944895,mother_z
14_to_15,x_half,4,-75.78220092369473,26.02735719186013,1142.0466966755216,103.73070258944895,mother_y
14_to_15,x_half,5,-75.78220092369473,26.02735719186013,1144.0466966755216,103.73070258944895,mother_y_adj_xi2_xj
14_to_15,x_half,6,-75.78220092369473,26.02735719186013,1146.0466966755216,103.73070258944895,mother_y_adj_xj_minus_xi
14_to_15,x_half,7,-75.78220092369473,26.02735719186013,1148.0466966755216,103.73070258944895,mother_x_adj_xj
14_to_15,x_half,8,-11.548556418369254,4.253664992850135,813.1323933927545,103.73070258944895,mother_z_adj_xj_pow2
14_to_15,x_half,9,-7.728634155130299,2.958801339628421,747.6150017816863,103.73070258944895,mother_z_adj_xj_minus_xi_pow2
14_to_15,x_half,10,-4.123470656669524,1.7367358481384767,650.5185111397725,103.73070258944895,mother_x_adj_xj_pow2
14_to_15,x_half,11,-3.952210447312564,1.6786826719067074,646.1948756774784,103.73070258944895,mother_x_adj_xj_minus_xi_pow2
14_to_15,x_half,12,-3.9389151694351376,1.6741758859313391,647.6948470113068,103.73070258944895,mother_z_adj_xj_pow3
14_to_15,x_half,13,-3.9389151694351376,1.6741758859313391,649.6948470113068,103.73070258944895,mother_y_y_y
14_to_15,x_half,14,-0.7675487043534914,0.599157368879498,460.57016908870094,103.73070258944895,mother_x_adj_xj_pow3
14_to_15,x_half,15,-0.7675487043534914,0.599157368879498,462.57016908870094,103.73070258944895,mother_z_adj_xi_xj_pow3
14_to_15,x_half,16,-0.7675487043534914,0.599157368879498,464.57016908870094,103.73070258944895,mother_y_adj_xi_xj_pow3
14_to_15,x_half,17,-0.7295331282266488,0.5862709841861108,462.5261254870446,103.73070258944895,mother_2d_couple_xz_xi_xj_pow3
14_to_15,x_half,18,-1.045624713937333,0.6934185849016643,495.7465458572443,103.73070258944895,mother_x_adj_xi_xj_pow3
14_to_15,x_half,19,-1.045624713937333,0.6934185849016643,497.7465458572443,103.73070258944895,mother_x
14_to_15,x_half,20,-1.045624713937333,0.6934185849016643,499.7465458572443,103.73070258944895,mother_2d_couple_xz_xj_minus_xi_pow2
14_to_15,y_mean,1,-5.125770203586825,1.5179688964535998,607.4765474956769,3.2116887881883915,mother_x_adj_xj
14_to_15,y_mean,2,-5.695104620274388,1.6590502474494697,626.0067598811685,3.2116887881883915,mother_y
14_to_15,y_mean,3,-5.998352820082205,1.7341953018532867,636.2462258808531,3.2116887881883915,mother_y_adj_xj_minus_xi
14_to_15,y_mean,4,-0.6043052981174517,0.39754764903392525,364.2712050185072,3.2116887881883915,mother_y_adj_xj_pow2
14_to_15,y_mean,5,-0.5612877914648928,0.38688788953734216,361.2157550109007,3.2116887881883915,mother_2d_couple_xz_xj_minus_xi_pow2
14_to_15,y_mean,6,-0.16654871623217904,0.28907135079952495,309.00393205840555,3.2116887881883915,mother_z_adj_xj_pow2
14_to_15,y_mean,7,-0.16654871623217904,0.28907135079952495,311.00393205840555,3.2116887881883915,mother_y_adj_xj_pow3
14_to_15,y_mean,8,-0.34928835170623884,0.33435432315726527,340.07209025345537,3.2116887881883915,mother_x_adj_xj_minus_xi_pow2
14_to_15,y_mean,9,-0.3549852208936366,0.3357660101690587,342.85575300641517,3.2116887881883915,mother_z_adj_xj_pow3
14_to_15,y_mean,10,-0.34033908304673144,0.3321366899422314,342.8343202247492,3.2116887881883915,mother_x_adj_xj_pow2
14_to_15,y_mean,11,-0.34033908304673144,0.3321366899422314,344.8343202247492,3.2116887881883915,mother_y_adj_xi_xj_pow3
14_to_15,y_mean,12,-0.34033908304673144,0.3321366899422314,346.8343202247492,3.2116887881883915,mother_x
14_to_15,y_mean,13,-0.33317363482664386,0.3303610883173332,347.8372974305326,3.2116887881883915,mother_x_x_x
14_to_15,y_mean,14,-0.27504666660672306,0.3159571967460623,341.54550816178926,3.2116887881883915,mother_y_y_y
14_to_15,y_mean,15,-0.27504666660672306,0.3159571967460623,343.54550816178926,3.2116887881883915,mother_z
14_to_15,y_mean,16,-0.27504666660672306,0.3159571967460623,345.54550816178926,3.2116887881883915,mother_z_z
14_to_15,y_mean,17,-0.27504666660672306,0.3159571967460623,347.54550816178926,3.2116887881883915,mother_x_x
14_to_15,y_mean,18,-0.2750468160634092,0.3159572337815033,349.545529964083,3.2116887881883915,mother_2d_couple_xz_xi_xj_pow2
14_to_15,y_mean,19,-0.2750468160634092,0.3159572337815033,351.545529964083,3.2116887881883915,mother_2d_couple_xz_xi2_xj
14_to_15,y_mean,20,-0.2750468160634092,0.3159572337815033,353.545529964083,3.2116887881883915,mother_2d_couple_xz_xi_xj2
14_to_15,y_half,1,0.014070381671022258,0.15845835640705247,187.18413157556293,0.4003304610104545,mother_y_adj_xj_pow2
14_to_15,y_half,2,0.006448088783522987,0.15968340937285483,190.6165808944324,0.4003304610104545,mother_x_adj_xj_pow2
14_to_15,y_half,3,0.006448088783522987,0.15968340937285483,192.6165808944324,0.4003304610104545,mother_y_adj_xi_xj_pow2
14_to_15,y_half,4,0.006448088783522987,0.15968340937285483,194.6165808944324,0.4003304610104545,mother_x
14_to_15,y_half,5,0.006448088783522987,0.15968340937285483,196.6165808944324,0.4003304610104545,mother_x_x
14_to_15,y_half,6,0.006763916981431861,0.15963264954556364,198.55744620519897,0.4003304610104545,mother_y_y_y
14_to_15,y_half,7,0.006763235414013358,0.15963275908690502,200.55757384000657,0.4003304610104545,mother_x_x_x
14_to_15,y_half,8,0.006763235414013358,0.15963275908690502,202.55757384000657,0.4003304610104545,mother_y
14_to_15,y_half,9,0.006763235414013358,0.15963275908690502,204.55757384000657,0.4003304610104545,mother_y_y
14_to_15,y_half,10,0.006763235414013358,0.15963275908690502,206.55757384000657,0.4003304610104545,mother_2d_couple_xy_xi_xj
14_to_15,y_half,11,0.006759899906779943,0.15963329516877556,208.55819846781515,0.4003304610104545,mother_2d_couple_xy_xj_minus_xi_pow2
14_to_15,y_half,12,0.006957265075999919,0.15960157468919448,210.5212350294281,0.4003304610104545,mother_2d_couple_xy_xi_xj_pow2
14_to_15,y_half,13,0.006957265331992146,0.15960157464805147,212.52123498148,0.4003304610104545,mother_2d_couple_xy_xi2_xj
14_to_15,y_half,14,0.006957265331992146,0.15960157464805147,214.52123498148,0.4003304610104545,mother_2d_couple_xy_xi_xj2
14_to_15,y_half,15,0.006957265331992146,0.15960157464805147,216.52123498148,0.4003304610104545,mother_z
14_to_15,y_half,16,0.006957265331992146,0.15960157464805147,218.52123498148,0.4003304610104545,mother_z_z
14_to_15,y_half,17,0.0069573588735767355,0.15960155961407188,220.52121746084873,0.4003304610104545,mother_z_z_z
14_to_15,y_half,18,0.007881829030200627,0.15945297900665056,222.34798065251107,0.4003304610104545,mother_2d_couple_xz_xi_xj_pow2
14_to_15,y_half,19,0.007881831695111474,0.15945297857834678,224.34798015289982,0.4003304610104545,mother_2d_couple_xz_xi2_xj
14_to_15,y_half,20,0.007881831695111474,0.15945297857834678,226.34798015289982,0.4003304610104545,mother_2d_couple_xz_xi_xj2
14_to_15,z_mean,1,-5.681742833942879,2.293427686866411,684.2339702746556,4.944444278889232,mother_z
14_to_15,z_mean,2,-5.681742833942879,2.293427686866411,686.2339702746556,4.944444278889232,mother_z_adj_xi_xj
14_to_15,z_mean,3,-5.681742833942879,2.293427686866411,688.2339702746556,4.944444278889232,mother_y_adj_xi2_xj
14_to_15,z_mean,4,-5.681742833942879,2.293427686866411,690.2339702746556,4.944444278889232,mother_y_adj_xj_minus_xi
14_to_15,z_mean,5,-0.3178123186424986,0.452323193630736,390.2804859940817,4.944444278889232,mother_y_adj_xj_pow2
14_to_15,z_mean,6,-0.3178123186424986,0.452323193630736,392.2804859940817,4.944444278889232,mother_y
14_to_15,z_mean,7,-0.3178123186424986,0.452323193630736,394.2804859940817,4.944444278889232,mother_y_adj_xj_pow3
14_to_15,z_mean,8,0.1473342420663578,0.2926672434853343,315.3033997735921,4.944444278889232,mother_z_adj_xj_minus_xi_pow2
14_to_15,z_mean,9,0.1473342420663578,0.2926672434853343,317.3033997735921,4.944444278889232,mother_2d_couple_xz_xj_minus_xi_pow2
14_to_15,z_mean,10,0.04499220561311135,0.32779491387992543,340.38684841071074,4.944444278889232,mother_x_adj_xj_minus_xi_pow2
14_to_15,z_mean,11,-0.00975081299198588,0.3465847951506906,352.7543689012399,4.944444278889232,mother_z_adj_xj_minus_xi_pow3
14_to_15,z_mean,12,-0.00975081299198588,0.3465847951506906,354.75436890123984,4.944444278889232,mother_x_adj_xj_minus_xi
14_to_15,z_mean,13,-0.00975081299198588,0.3465847951506906,356.75436890123984,4.944444278889232,mother_z_adj_xj_pow2
14_to_15,z_mean,14,0.09773118622852728,0.30969289449269743,337.8207451564724,4.944444278889232,mother_x_adj_xj_pow2
14_to_15,z_mean,15,0.09773118622852728,0.30969289449269743,339.8207451564724,4.944444278889232,mother_2d_couple_yz_xj_minus_xi_pow2
14_to_15,z_mean,16,0.09773118622852728,0.30969289449269743,341.8207451564724,4.944444278889232,mother_y_adj_xi_xj_pow3
14_to_15,z_mean,17,0.14370964219034243,0.2939113437023073,334.0923920497955,4.944444278889232,mother_x_adj_xj_pow3
14_to_15,z_mean,18,0.14341019421424295,0.29401412561059537,336.1574255825617,4.944444278889232,mother_2d_couple_yz_xi_xj_pow3
14_to_15,z_mean,19,0.14341019421424295,0.29401412561059537,338.1574255825617,4.944444278889232,mother_2d_couple_yz_xi2_xj
14_to_15,z_mean,20,0.14341019421424295,0.29401412561059537,340.1574255825617,4.944444278889232,mother_z_adj_xi_xj_pow3
14_to_15,z_half,1,-0.1823503344650117,0.747634605631188,475.74872406806804,1.0022453095740609,mother_y_y
14_to_15,z_half,2,-0.1118200770387816,0.7030362664935877,466.30862949303463,1.0022453095740609,mother_2d_couple_xz_xj_minus_xi_pow2
14_to_15,z_half,3,0.012796168347515624,0.6242377794810392,446.19748405368006,1.0022453095740609,mother_x_adj_xj_pow2
14_to_15,z_half,4,0.038167672917280626,0.6081946370550094,443.3547145512062,1.0022453095740609,mother_y_y_y
14_to_15,z_half,5,0.06608062106816681,0.5905444657187495,439.8770102993456,1.0022453095740609,mother_z_adj_xj_minus_xi_pow3
14_to_15,z_half,6,0.06608062106816681,0.5905444657187495,441.8770102993456,1.0022453095740609,mother_y_adj_xi_xj_pow2
14_to_15,z_half,7,0.06608062106816681,0.5905444657187495,443.8770102993456,1.0022453095740609,mother_x
14_to_15,z_half,8,0.06608062106816681,0.5905444657187495,445.8770102993456,1.0022453095740609,mother_y
14_to_15,z_half,9,0.06618491018054351,0.5904785206708814,447.8562388511052,1.0022453095740609,mother_x_x_x
14_to_15,z_half,10,0.06730486095448784,0.5897703431275619,449.6330299281307,1.0022453095740609,mother_z_z_z
14_to_15,z_half,11,0.06730478793101013,0.589770389302437,451.63304449062355,1.0022453095740609,mother_2d_couple_xy_xi_xj
14_to_15,z_half,12,0.06773813589519972,0.5894963707439236,453.5466052649495,1.0022453095740609,mother_2d_couple_xy_xi_xj_pow2
14_to_15,z_half,13,0.06774108574537474,0.5894945054676108,455.54601672537524,1.0022453095740609,mother_2d_couple_xy_xj_minus_xi_pow2
14_to_15,z_half,14,0.0677411231204984,0.5894944818342299,457.54600926846274,1.0022453095740609,mother_2d_couple_xy_xi2_xj
14_to_15,z_half,15,0.0677411231204984,0.5894944818342299,459.54600926846274,1.0022453095740609,mother_z
14_to_15,z_half,16,0.0677411231204984,0.5894944818342299,461.54600926846274,1.0022453095740609,mother_z_z
14_to_15,z_half,17,0.06774168584235007,0.5894941260087885,463.5458969967552,1.0022453095740609,mother_x_x
14_to_15,z_half,18,0.0917990645396971,0.5742819437049288,460.6830592952379,1.0022453095740609,mother_2d_couple_xz_xi_xj_pow2
14_to_15,z_half,19,0.0917990645396971,0.5742819437049288,462.6830592952379,1.0022453095740609,mother_2d_couple_xz_xi2_xj
14_to_15,z_half,20,0.0917990645396971,0.5742819437049288,464.6830592952379,1.0022453095740609,mother_2d_couple_xz_xi_xj2
15_to_24,x_mean,1,0.9544712268380859,6.4831964937950906,7881.669900814728,26.277074964470707,mother_x
15_to_24,x_mean,2,0.9544712268380859,6.4831964937950906,7883.669900814728,26.277074964470707,mother_y_adj_xj
15_to_24,x_mean,3,0.9544712268380859,6.4831964937950906,7885.669900814728,26.277074964470707,mother_x_adj_xj
15_to_24,x_mean,4,0.9544712268380859,6.4831964937950906,7887.669900814728,26.277074964470707,mother_z_adj_xj
15_to_24,x_mean,5,0.9544712268380859,6.4831964937950906,7889.669900814728,26.277074964470707,mother_z_adj_xi_xj
15_to_24,x_mean,6,0.9544712268380859,6.4831964937950906,7891.669900814728,26.277074964470707,mother_y_adj_xj_minus_xi_pow2
15_to_24,x_mean,7,0.9572805405543646,6.083156440649437,7787.052904209296,26.277074964470707,mother_2d_couple_xy_xi_xj
15_to_24,x_mean,8,0.9572805405543646,6.083156440649437,7789.052904209296,26.277074964470707,mother_y_adj_xj_pow2
15_to_24,x_mean,9,0.9582089978444412,5.950946178223607,7754.269291619885,26.277074964470707,mother_2d_couple_yz_xi2_xj
15_to_24,x_mean,10,0.9503635957488383,7.068114066269696,8044.270050808477,26.277074964470707,mother_2d_couple_xy_xj_minus_xi_pow2
15_to_24,x_mean,11,0.9491671255317781,7.238488776095274,8086.142653861474,26.277074964470707,mother_3d_couple_prod_xyz
15_to_24,x_mean,12,0.9491671255317781,7.238488776095275,8088.142653861474,26.277074964470707,mother_2d_couple_xz_xi_xj
15_to_24,x_mean,13,0.9412551429874746,8.365137572621718,8332.304043763948,26.277074964470707,mother_y_adj_xj_minus_xi_pow3
15_to_24,x_mean,14,0.9819021297771214,2.5770966495595338,6363.320800441694,26.277074964470707,mother_x_adj_xi_xj2
15_to_24,x_mean,15,0.981902086636723,2.57710279265676,6365.324790797469,26.277074964470707,mother_z_z_z
15_to_24,x_mean,16,0.9820765147792743,2.5522646113557568,6351.112483425257,26.277074964470707,mother_2d_couple_xy_xi2_xj
15_to_24,x_mean,17,0.9820765147792743,2.5522646113557568,6353.112483425257,26.277074964470707,mother_y_adj_xj_pow3
15_to_24,x_mean,18,0.9821388409038639,2.543389509209379,6349.281265032301,26.277074964470707,mother_2d_couple_xz_xi2_xj
15_to_24,x_mean,19,0.9820855142897914,2.5509831009837747,6356.271744927455,26.277074964470707,mother_x_adj_xi2_xj
15_to_24,x_mean,20,0.9820855044625962,2.55098450035461,6358.272663218969,26.277074964470707,mother_2d_couple_xz_xi_xj2
15_to_24,x_half,1,-7.474383104924016,17.657202819033124,9558.900916746978,0.8337558416568221,mother_z_adj_xj_minus_xi
15_to_24,x_half,2,-0.09756636019482978,2.2868864422765367,6139.324378800935,0.8337558416568221,mother_y_adj_xj_pow2
15_to_24,x_half,3,-0.09756636019482978,2.2868864422765367,6141.324378800935,0.8337558416568221,mother_y_adj_xj
15_to_24,x_half,4,-0.08999117892758712,2.271102814091386,6131.730714267154,0.8337558416568221,mother_x_adj_xj_pow2
15_to_24,x_half,5,0.33016199461575124,1.3956727434347365,5318.678557861373,0.8337558416568221,mother_2d_couple_xy_xi_xj
15_to_24,x_half,6,0.4623491827474171,1.1202478585764728,4952.68884743829,0.8337558416568221,mother_y_adj_xj_minus_xi_pow2
15_to_24,x_half,7,0.4623626781037743,1.1202197396867124,4954.646828511975,0.8337558416568221,mother_z_adj_xj_pow2
15_to_24,x_half,8,0.49824490560611523,1.0454556228462333,4841.020184850239,0.8337558416568221,mother_x_adj_xj_minus_xi_pow2
15_to_24,x_half,9,0.5683624684418109,0.8993588494484394,4591.039740953797,0.8337558416568221,mother_2d_couple_xz_xi_xj
15_to_24,x_half,10,0.6817373709608447,0.6631311944580128,4082.9564241200897,0.8337558416568221,mother_2d_couple_yz_xj_minus_xi_pow2
15_to_24,x_half,11,0.8035040831804217,0.4094183863813255,3277.6945857168316,0.8337558416568221,mother_x_x
15_to_24,x_half,12,0.8035082692693221,0.4094096642572701,3279.6589229530614,0.8337558416568221,mother_y_y
15_to_24,x_half,13,0.8083723855986962,0.39927480399667786,3239.697824245529,0.8337558416568221,mother_y_y_y
15_to_24,x_half,14,0.8083723931209932,0.399274788323239,3241.6977585330496,0.8337558416568221,mother_y_adj_xj_pow3
15_to_24,x_half,15,0.8093639855586376,0.397208708873145,3235.0130217640863,0.8337558416568221,mother_z_adj_xi2_xj
15_to_24,x_half,16,0.8142418290061286,0.38704524682458674,3193.622515667109,0.8337558416568221,mother_2d_couple_xy_xi2_xj
15_to_24,x_half,17,0.8143296599772215,0.38686224243934964,3194.8308206626107,0.8337558416568221,mother_2d_couple_xy_xj_minus_xi_pow2
15_to_24,x_half,18,0.8146844976980895,0.3861229034777244,3193.6285500738,0.8337558416568221,mother_2d_couple_xz_xi_xj2
15_to_24,x_half,19,0.8208480755669321,0.3732804884991258,3139.0044879090624,0.8337558416568221,mother_2d_couple_yz_xi2_xj
15_to_24,x_half,20,0.8247065825344653,0.365240913315795,3104.556578643349,0.8337558416568221,mother_x_adj_xj_minus_xi_pow3
15_to_24,y_mean,1,0.8272675536846956,2.93388511790177,6554.378483510743,1.266732849554749,mother_y
15_to_24,y_mean,2,0.8272675536846956,2.93388511790177,6556.378483510743,1.266732849554749,mother_y_adj_xj
15_to_24,y_mean,3,0.8584753836535501,2.403815696314944,6224.800210236202,1.266732849554749,mother_y_adj_xj_minus_xi
15_to_24,y_mean,4,0.8602064558096638,2.374413190039051,6206.198260048399,1.266732849554749,mother_y_adj_xi_xj
15_to_24,y_mean,5,0.9052261812625345,1.609746763228316,5557.558900772937,1.266732849554749,mother_x
15_to_24,y_mean,6,0.9062574482132055,1.592230547695568,5541.243694601987,1.266732849554749,mother_x_adj_xj
15_to_24,y_mean,7,0.9149019557581284,1.4454023600640253,5381.287273668405,1.266732849554749,mother_2d_couple_xy_xi_xj
15_to_24,y_mean,8,0.9157081750107662,1.4317086116251128,5367.352185859105,1.266732849554749,mother_z_adj_xi_xj
15_to_24,y_mean,9,0.9273597406229102,1.2338051159070855,5120.318604801475,1.266732849554749,mother_y_y
15_to_24,y_mean,10,0.8819963385469634,2.004308938941418,5934.537291756536,1.266732849554749,mother_y_y_y
15_to_24,y_mean,11,0.8819963385469634,2.004308938941418,5936.537291756536,1.266732849554749,mother_y_adj_xi2_xj
15_to_24,y_mean,12,0.8723222538277418,2.16862464101418,6070.438160060847,1.266732849554749,mother_2d_couple_yz_xi_xj2
15_to_24,y_mean,13,0.8793390334234661,2.049443643635645,5977.815648777696,1.266732849554749,mother_3d_couple_prod_xyz
15_to_24,y_mean,14,0.8936633110882624,1.8061437543448677,5768.265048910469,1.266732849554749,mother_2d_couple_xy_xi_xj2
15_to_24,y_mean,15,0.9042811623527067,1.6257980435454982,5594.168198611616,1.266732849554749,mother_2d_couple_xz_xi_xj
15_to_24,y_mean,16,0.918772354200912,1.379663093158114,5321.365254235938,1.266732849554749,mother_z_adj_xi_xj2
15_to_24,y_mean,17,0.9261494973667949,1.2543612693912782,5163.978960683007,1.266732849554749,mother_2d_couple_xy_xi2_xj
15_to_24,y_mean,18,0.9268694709517014,1.2421324158602873,5149.578947604656,1.266732849554749,mother_2d_couple_yz_xj_minus_xi_pow2
15_to_24,y_mean,19,0.9268694705574607,1.2421324225565213,5151.578956629054,1.266732849554749,mother_y_adj_xj_pow3
15_to_24,y_mean,20,0.9268694705574607,1.2421324225565213,5153.578956629054,1.266732849554749,mother_y_adj_xj_pow2
15_to_24,y_half,1,-1.0336606993595083,3.061878289382393,6625.859998041505,0.3913516136340064,mother_x_adj_xj_minus_xi
15_to_24,y_half,2,-0.43976295063415516,2.167706206739527,6049.729054112644,0.3913516136340064,mother_z_z
15_to_24,y_half,3,-0.29938081175127307,1.9563469453849,5879.992339369803,0.3913516136340064,mother_z_adj_xj_minus_xi
15_to_24,y_half,4,-0.22009739958634644,1.836977889134563,5776.602051749648,0.3913516136340064,mother_y_adj_xi2_xj
15_to_24,y_half,5,0.6139762151878809,0.5811971713244495,3852.1846405062115,0.3913516136340064,mother_x_adj_xi_xj
15_to_24,y_half,6,0.6190611460863424,0.5735413025131417,3831.987212316364,0.3913516136340064,mother_y_y
15_to_24,y_half,7,0.6368950534263235,0.5466905826677207,3753.7239806323014,0.3913516136340064,mother_2d_couple_yz_xi_xj
15_to_24,y_half,8,0.636894851739128,0.5466908863278375,3755.724910457893,0.3913516136340064,mother_z_adj_xi_xj
15_to_24,y_half,9,0.6456668301244197,0.5334838011039771,3716.787527402239,0.3913516136340064,mother_y_adj_xj_pow2
15_to_24,y_half,10,0.6861487651009139,0.472534224876362,3515.700309976792,0.3913516136340064,mother_y_adj_xi_xj2
15_to_24,y_half,11,0.7313837100145848,0.4044285198311701,3257.167036341266,0.3913516136340064,mother_2d_couple_xz_xi_xj
15_to_24,y_half,12,0.7355451282298788,0.3981630911436498,3233.030354758679,0.3913516136340064,mother_y_y_y
15_to_24,y_half,13,0.7355451282298788,0.3981630911436498,3235.030354758679,0.3913516136340064,mother_y_adj_xi_xj
15_to_24,y_half,14,0.7435611397829606,0.38609418911414745,3185.504056987307,0.3913516136340064,mother_2d_couple_xy_xj_minus_xi_pow2
15_to_24,y_half,15,0.7432777818896941,0.38652081258274823,3189.3527597887105,0.3913516136340064,mother_3d_couple_prod_xyz
15_to_24,y_half,16,0.7457760638006387,0.38275940088497235,3174.982513287987,0.3913516136340064,mother_2d_couple_xy_xi_xj2
15_to_24,y_half,17,0.7457759586169017,0.3827595592495416,3176.9832058960155,0.3913516136340064,mother_y_adj_xj_pow3
15_to_24,y_half,18,0.7493241462669503,0.3774174101212429,3155.454724448365,0.3913516136340064,mother_2d_couple_yz_xi2_xj
15_to_24,y_half,19,0.7572229822892105,0.3655249274983713,3103.857788248444,0.3913516136340064,mother_2d_couple_xy_xi2_xj
15_to_24,y_half,20,0.7575542215333624,0.3650262138975332,3103.572262567403,0.3913516136340064,mother_2d_couple_yz_xi_xj2
15_to_24,z_mean,1,0.9575613765784805,2.2305400371048236,6095.562205253019,3.924717798983556,mother_z
15_to_24,z_mean,2,0.9575613765784805,2.2305400371048236,6097.562205253019,3.924717798983556,mother_z_adj_xj
15_to_24,z_mean,3,0.9575613765784805,2.2305400371048236,6099.562205253019,3.924717798983556,mother_y
15_to_24,z_mean,4,0.9575613765784805,2.2305400371048236,6101.562205253019,3.924717798983556,mother_y_adj_xj
15_to_24,z_mean,5,0.9603388183108855,2.084559925466382,5990.255909537627,3.924717798983556,mother_y_y
15_to_24,z_mean,6,0.9593849194487842,2.1346960852124734,6032.041066781409,3.924717798983556,mother_z_adj_xj_minus_xi_pow2
15_to_24,z_mean,7,0.9632472057768142,1.9316974110126626,5866.766309207556,3.924717798983556,mother_2d_couple_xy_xi_xj
15_to_24,z_mean,8,0.9632470030495391,1.9317080661957815,5868.775542914268,3.924717798983556,mother_2d_couple_xz_xi_xj
15_to_24,z_mean,9,0.9626685571758374,1.9621107177562298,5896.917012666143,3.924717798983556,mother_2d_couple_xy_xj_minus_xi_pow2
15_to_24,z_mean,10,0.9628672401236675,1.951668101241004,5889.983967474746,3.924717798983556,mother_z_adj_xj_pow2
15_to_24,z_mean,11,0.9656583970405973,1.8049671304951687,5761.174155577688,3.924717798983556,mother_2d_couple_xy_xi_xj2
15_to_24,z_mean,12,0.9651166305966609,1.8334419406217242,5789.376709736376,3.924717798983556,mother_x_adj_xj_minus_xi_pow2
15_to_24,z_mean,13,0.9667825053268474,1.7458848998201117,5709.46201546773,3.924717798983556,mother_3d_couple_prod_xyz
15_to_24,z_mean,14,0.9667827089737521,1.7458741963020026,5711.451752623803,3.924717798983556,mother_x_adj_xi_xj
15_to_24,z_mean,15,0.9677791318879676,1.6935030064551735,5662.4680173471115,3.924717798983556,mother_2d_couple_xz_xi_xj2
15_to_24,z_mean,16,0.9553274197746096,2.3479550164434317,6211.4401098526505,3.924717798983556,mother_2d_couple_yz_xi2_xj
15_to_24,z_mean,17,0.9551236551977811,2.3586647193064407,6221.0583473739825,3.924717798983556,mother_2d_couple_yz_xj_minus_xi_pow2
15_to_24,z_mean,18,0.9200183032510056,4.203773884516371,7190.441191673,3.924717798983556,mother_z_z_z
15_to_24,z_mean,19,0.9200183032510056,4.203773884516371,7192.441191673,3.924717798983556,mother_y_adj_xi_xj_pow2
15_to_24,z_mean,20,0.9284255202290569,3.761897297617895,7008.528031933562,3.924717798983556,mother_2d_couple_yz_xi_xj_pow2
15_to_24,z_half,1,-2.4065811044515595,3.258138490841225,6729.861381975501,1.5728538199621998,mother_y_adj_xj
15_to_24,z_half,2,-2.4065811044515595,3.258138490841225,6731.861381975501,1.5728538199621998,mother_y
15_to_24,z_half,3,-0.045005116969672354,0.9994687607101828,4755.71667830029,1.5728538199621998,mother_y_adj_xj_pow2
15_to_24,z_half,4,-0.045005116969672354,0.9994687607101828,4757.71667830029,1.5728538199621998,mother_z_adj_xj
15_to_24,z_half,5,0.13683051009283054,0.8255566660401306,4439.704805978184,1.5728538199621998,mother_x_adj_xj_pow2
15_to_24,z_half,6,0.16114595958899824,0.8023007682656595,4393.871352159271,1.5728538199621998,mother_y_adj_xi2_xj
15_to_24,z_half,7,0.16303438820726912,0.8004946283911811,4392.098594343826,1.5728538199621998,mother_y_adj_xj_pow3
15_to_24,z_half,8,0.16303438820726912,0.8004946283911811,4394.098594343826,1.5728538199621998,mother_2d_couple_yz_xi_xj
