feature_added,R2,MSE,WAIC,R2_gain,WAIC_gain,MSE_drop,prev_R2,prev_WAIC,prev_MSE,composite_score,k,raw_stage,target,target_index
mother_y_adj_xi_xj2,0.9823507003716758,0.4498833611607142,1802.104041359276,0.000257395439158,10.625310908392066,0.00656104931949,0.9820933049325178,1812.729352267668,0.4564444104802043,0.9999999980574166,12,8_to_12,z_mean,5
mother_z_adj_xi_xj2,0.9824493881356324,0.447367794883907,1799.2144861303627,9.86877639567174e-05,2.889555228913196,0.0025155662768071,0.9823507003716758,1802.104041359276,0.4498833611607142,0.9999999949333428,13,8_to_12,z_mean,5
mother_2d_couple_xy_xi_xj,0.9825191553036569,0.4455894190440528,1797.741204861318,6.976716802420402e-05,1.473281269044719,0.0017783758398541,0.9824493881356324,1799.2144861303627,0.447367794883907,0.999999992832966,14,8_to_12,z_mean,5
mother_y,0.9825574236114434,0.4446139539946987,1797.83016770004,3.826830778663748e-05,-0.0889628387219545,0.0009754650493541,0.9825191553036569,1797.741204861318,0.4455894190440528,0.4999999869343585,15,8_to_12,z_mean,5
mother_y_adj_xi2_xj,0.9825616536063906,0.4445061307731197,1799.618673546914,4.229994947202442e-06,-1.7885058468739317,0.000107823221579,0.9825574236114434,1797.83016770004,0.4446139539946987,0.499999881796577,16,8_to_12,z_mean,5
mother_x_adj_xi_xj,0.98256498659328,0.4444211724248514,1801.4519924704096,3.3329868893705594e-06,-1.8333189234956533,8.495834826827142e-05,0.9825616536063906,1799.618673546914,0.4445061307731197,0.4999998499844534,17,8_to_12,z_mean,5
mother_z_adj_xi2_xj,0.9825657838646644,0.4444008498546778,1803.4121165880613,7.972713845783019e-07,-1.960124117651958,2.032257017353656e-05,0.98256498659328,1801.4519924704096,0.4444211724248514,0.49999937286176,18,8_to_12,z_mean,5
mother_y_adj_xj_pow3,0.9825658447886264,0.444399296893524,1805.4090693740595,6.092396176438086e-08,-1.996952785997792,1.552961153894472e-06,0.9825657838646644,1803.4121165880613,0.4444008498546778,0.4999917931831958,19,8_to_12,z_mean,5
mother_z_adj_xj,0.9825658447886264,0.4443992968935241,1807.4090693740595,0.0,-2.000000000000228,-1.1102230246251563e-16,0.9825658447886264,1805.4090693740595,0.444399296893524,0.0,20,8_to_12,z_mean,5
mother_z_adj_xj_pow2,0.6798364338273621,0.917207006724692,2401.2687404992766,4.894133292599393,2431.16559597348,14.020750085586691,-4.21429685877203,4832.4343364727565,14.937957092311382,0.9999999999998976,1,8_to_12,z_half,6
mother_2d_couple_xz_xi_xj,0.7822993502112762,0.6236704686349814,2066.9286992594034,0.102462916383914,334.34004123987324,0.2935365380897107,0.6798364338273621,2401.2687404992766,0.917207006724692,0.9999999999951186,2,8_to_12,z_half,6
mother_x_x,0.8069329328835779,0.5530999946180095,1964.2160385760008,0.0246335826723017,102.71266068340265,0.0705704740169719,0.7822993502112762,2066.9286992594034,0.6236704686349814,0.9999999999796976,3,8_to_12,z_half,6
mother_2d_couple_yz_xi_xj,0.8205744493427167,0.5140196750543351,1902.318264166007,0.0136415164591388,61.89777440999365,0.0390803195636744,0.8069329328835779,1964.2160385760008,0.5530999946180095,0.9999999999633392,4,8_to_12,z_half,6
mother_2d_couple_xy_xj_minus_xi_pow2,0.8240026408277995,0.5041985661502184,1887.496187694662,0.0034281914850827,14.8220764713451,0.0098211089041166,0.8205744493427167,1902.318264166007,0.5140196750543351,0.9999999998541168,5,8_to_12,z_half,6
mother_z_adj_xj_minus_xi_pow2,0.8255208141357385,0.4998492917711555,1881.9415856901903,0.001518173307939,5.554602004471462,0.0043492743790628,0.8240026408277995,1887.496187694662,0.5041985661502184,0.9999999996705669,6,8_to_12,z_half,6
mother_z_adj_xi2_xj,0.8266189156857516,0.4967034421424561,1878.4362272785008,0.0010981015500131,3.50535841168994,0.0031458496286994,0.8255208141357385,1881.9415856901903,0.4998492917711555,0.999999999544526,7,8_to_12,z_half,6
mother_2d_couple_xz_xi2_xj,0.8334991287610357,0.4769929556687809,1845.1277009088096,0.006880213075284,33.30852636969075,0.0197104864736751,0.8266189156857516,1878.4362272785008,0.4967034421424561,0.9999999999273128,8,8_to_12,z_half,6
mother_2d_couple_yz_xi_xj2,0.8348456677574722,0.4731353805638936,1840.0469227730016,0.0013465389964364,5.080778135808259,0.0038575751048873,0.8334991287610357,1845.1277009088096,0.4769929556687809,0.9999999996285792,9,8_to_12,z_half,6
mother_z_adj_xi_xj,0.8355850592751866,0.4710171661497188,1838.134237106702,0.0007393915177144,1.912685666299467,0.0021182144141748,0.8348456677574722,1840.0469227730016,0.4731353805638936,0.9999999993235068,10,8_to_12,z_half,6
mother_x_adj_xj_pow2,0.8373717115513977,0.4658987511910415,1830.606589718196,0.0017866522762111,7.527647388506466,0.0051184149586772,0.8355850592751866,1838.134237106702,0.4710171661497188,0.9999999997200806,11,8_to_12,z_half,6
mother_y_y_y,0.8381042074328409,0.4638002914478291,1828.6701330377505,0.0007324958814431,1.9364566804451897,0.0020984597432123,0.8373717115513977,1830.606589718196,0.4658987511910415,0.999999999317144,12,8_to_12,z_half,6
mother_z_adj_xj_pow3,0.8388712507693862,0.4616028598938542,1826.5288808413077,0.0007670433365453,2.14125219644302,0.0021974315539748,0.8381042074328409,1828.6701330377505,0.4638002914478291,0.9999999993479128,13,8_to_12,z_half,6
mother_z_adj_xj,0.8392887315263922,0.4604068578625295,1826.266617578388,0.0004174807570059,0.2622632629195323,0.0011960020313247,0.8388712507693862,1826.5288808413077,0.4616028598938542,0.9999999988004336,14,8_to_12,z_half,6
mother_2d_couple_xy_xi_xj,0.839401707720468,0.4600832028069647,1827.6534067852635,0.0001129761940757,-1.3867892068756191,0.0003236550555647,0.8392887315263922,1826.266617578388,0.4604068578625295,0.4999999955742889,15,8_to_12,z_half,6
mother_x_adj_xi_xj,0.8394659031846798,0.4598992951553886,1829.304775208759,6.419546421188027e-05,-1.651368423495569,0.0001839076515761,0.839401707720468,1827.6534067852635,0.4600832028069647,0.4999999922112879,16,8_to_12,z_half,6
mother_y_adj_xi_xj,0.8394689420744015,0.459890589321122,1831.2882682051293,3.0388897216404587e-06,-1.9834929963703871,8.7058342666535e-06,0.8394659031846798,1829.304775208759,0.4598992951553886,0.4999998354662784,17,8_to_12,z_half,6
mother_y_y,0.8394689420744015,0.4598905893211219,1833.2882682051293,0.0,-2.0,5.551115123125783e-17,0.8394689420744015,1831.2882682051293,0.459890589321122,0.0,18,8_to_12,z_half,6
mother_z_z,0.8394689420744015,0.4598905893211219,1835.2882682051293,0.0,-2.0,0.0,0.8394689420744015,1833.2882682051293,0.4598905893211219,0.0,19,8_to_12,z_half,6
mother_x_adj_xj_minus_xi_pow2,0.8394689420744015,0.4598905893211219,1837.2882682051293,0.0,-2.0,0.0,0.8394689420744015,1835.2882682051293,0.4598905893211219,0.0,20,8_to_12,z_half,6
mother_x_adj_xj_pow3,0.9851005952271296,0.8361455057414515,1161.2910537894677,1.020805617731577,1847.3011464501203,57.28698847460406,-0.0357050225044472,3008.592200239588,58.12313398034551,0.99999999999951,1,12_to_14,x_mean,1
mother_x,0.9892568094967992,0.6029012966297946,1020.6976236387356,0.0041562142696693,140.59343015073205,0.2332442091116568,0.9851005952271296,1161.2910537894677,0.8361455057414515,0.9999999998796948,2,12_to_14,x_mean,1
mother_x_x_x,0.9896191438479716,0.5825673139018229,1007.739005570114,0.0003623343511724,12.958618068621604,0.0203339827279717,0.9892568094967992,1020.6976236387356,0.6029012966297946,0.9999999986200204,3,12_to_14,x_mean,1
mother_2d_couple_xy_xj_minus_xi_pow2,0.9910935335401432,0.4998254639008424,942.9500081820844,0.0014743896921715,64.78899738802954,0.0827418500009805,0.9896191438479716,1007.739005570114,0.5825673139018229,0.999999999660869,4,12_to_14,x_mean,1
mother_3d_couple_prod_xyz,0.991313201501928,0.4874978319046724,934.0617268893628,0.0002196679617849,8.888281292721786,0.0123276319961699,0.9910935335401432,942.9500081820844,0.4998254639008424,0.9999999977237812,5,12_to_14,x_mean,1
mother_y_adj_xj_pow3,0.9914200924731064,0.4814991758162229,930.6634698360652,0.0001068909711783,3.398257053297584,0.0059986560884495,0.991313201501928,934.0617268893628,0.4874978319046724,0.9999999953221894,6,12_to_14,x_mean,1
mother_z_adj_xj_pow2,0.9915790496050668,0.4725785985501857,924.5100778659314,0.0001589571319605,6.153391970133725,0.0089205772660372,0.9914200924731064,930.6634698360652,0.4814991758162229,0.9999999968544168,7,12_to_14,x_mean,1
mother_2d_couple_xy_xi_xj2,0.9917552084580608,0.4626926711945038,917.292591983204,0.0001761588529939,7.217485882727487,0.0098859273556818,0.9915790496050668,924.5100778659314,0.4725785985501857,0.9999999971615836,8,12_to_14,x_mean,1
mother_z_adj_xj,0.9918491918585004,0.4574183801010267,914.2940299051836,9.398340043942356e-05,2.9985620780202,0.0052742910934771,0.9917552084580608,917.292591983204,0.4626926711945038,0.9999999946797448,9,12_to_14,x_mean,1
mother_x_adj_xi2_xj,0.9919091963089294,0.4540509669515962,913.0724211525484,6.000445042908531e-05,1.221608752635234,0.0033674131494305,0.9918491918585004,914.2940299051836,0.4574183801010267,0.9999999916668756,10,12_to_14,x_mean,1
mother_x_adj_xj_minus_xi,0.9919891579549852,0.4495635681594722,910.741986257658,7.99616460557262e-05,2.3304348948903453,0.0044873987921239,0.9919091963089294,913.0724211525484,0.4540509669515962,0.9999999937467876,11,12_to_14,x_mean,1
mother_2d_couple_xy_xi_xj_pow2,0.9920198791369144,0.4478395141725592,911.0667335693526,3.072118192937179e-05,-0.3247473116944093,0.001724053986913,0.9919891579549852,910.741986257658,0.4495635681594722,0.499999983724585,12,12_to_14,x_mean,1
mother_3d_couple_prod_sq_xyz2,0.9920540667622608,0.4459209254959539,911.1948540124288,3.418762534646014e-05,-0.1281204430762272,0.0019185886766052,0.9920198791369144,911.0667335693526,0.4478395141725592,0.4999999853748255,13,12_to_14,x_mean,1
mother_2d_couple_xy_xi_xj_pow3,0.992080403806752,0.4444429066273084,911.7473180829348,2.633704449117591e-05,-0.5524640705060619,0.0014780188686455,0.9920540667622608,911.1948540124288,0.4459209254959539,0.4999999810153345,14,12_to_14,x_mean,1
mother_2d_couple_xz_xi_xj,0.9921155592979768,0.4424700019081181,911.8075833737106,3.515549122456996e-05,-0.0602652907757601,0.0019729047191903,0.992080403806752,911.7473180829348,0.4444429066273084,0.4999999857774712,15,12_to_14,x_mean,1
mother_y_adj_xi2_xj,0.9921283009704044,0.4417549470251646,913.102414406686,1.2741672427596384e-05,-1.294831032975253,0.0007150548829534,0.9921155592979768,911.8075833737106,0.4424700019081181,0.4999999607586866,16,12_to_14,x_mean,1
mother_2d_couple_xz_xj_minus_xi_pow2,0.9921322278766344,0.441534571443335,914.884855489338,3.9269062300784086e-06,-1.7824410826520989,0.0002203755818296,0.9921283009704044,913.102414406686,0.4417549470251646,0.4999998726733353,17,12_to_14,x_mean,1
mother_2d_couple_xz_xi_xj_pow3,0.9921439981889428,0.440874028697635,916.2321041655804,1.1770312308478914e-05,-1.347248676242316,0.0006605427456999,0.9921322278766344,914.884855489338,0.441534571443335,0.4999999575202472,18,12_to_14,x_mean,1
mother_2d_couple_yz_xi2_xj,0.9921486483127802,0.4406130665849256,917.9739506768356,4.650123837324216e-06,-1.7418465112552894,0.0002609621127094,0.9921439981889428,916.2321041655804,0.440874028697635,0.4999998924760049,19,12_to_14,x_mean,1
mother_x_adj_xj,0.9921486483127802,0.4406130665849256,919.9739506768356,0.0,-2.0,0.0,0.9921486483127802,917.9739506768356,0.4406130665849256,0.0,20,12_to_14,x_mean,1
mother_x_adj_xj_pow2,0.0827848818372463,0.431720541160503,873.0845181047137,30.21631965929241,1534.7686646342129,14.222406082139736,-30.133534777455164,2407.8531827389265,14.65412662330024,0.9999999999999832,1,12_to_14,x_half,2
mother_y_adj_xj_minus_xi_pow2,0.2153787533645917,0.3693104294682595,807.007076629764,0.1325938715273454,66.07744147494964,0.0624101116922435,0.0827848818372463,873.0845181047137,0.431720541160503,0.9999999999962216,2,12_to_14,x_half,2
mother_3d_couple_prod_sq_xyz2,0.2337301413215626,0.3606726835535394,798.6883913483238,0.0183513879569708,8.318685281440253,0.0086377459147201,0.2153787533645917,807.007076629764,0.3693104294682595,0.999999999972694,3,12_to_14,x_half,2
mother_y_adj_xj_pow3,0.2399088011012162,0.3577644733737271,797.1585445079651,0.0061786597796535,1.529846840358687,0.0029082101798123,0.2337301413215626,798.6883913483238,0.3606726835535394,0.9999999999187494,4,12_to_14,x_half,2
mother_y_adj_xi_xj_pow3,0.243335413850861,0.3561516138805394,797.1885428566668,0.0034266127496447,-0.0299983487017243,0.0016128594931876,0.2399088011012162,797.1585445079651,0.3577644733737271,0.4999999998540833,5,12_to_14,x_half,2
mother_y_adj_xj_minus_xi,0.2462487154190916,0.3547803629005952,797.5066205681887,0.0029133015682306,-0.3180777115219371,0.0013712509799441,0.243335413850861,797.1885428566668,0.3561516138805394,0.4999999998283734,6,12_to_14,x_half,2
mother_y,0.2478760968690561,0.3540143768343597,798.5642601465619,0.0016273814499644,-1.0576395783731414,0.0007659860662354,0.2462487154190916,797.5066205681887,0.3547803629005952,0.4999999996927579,7,12_to_14,x_half,2
mother_y_adj_xj_pow2,0.2495401312999563,0.3532311387141061,799.598564493412,0.0016640344309002,-1.0343043468501492,0.0007832381202536,0.2478760968690561,798.5642601465619,0.3540143768343597,0.4999999996995254,8,12_to_14,x_half,2
mother_x,0.2507273680959859,0.3526723226829288,800.9082609212867,0.0011872367960296,-1.3096964278746557,0.0005588160311773,0.2495401312999563,799.598564493412,0.3532311387141061,0.499999999578854,9,12_to_14,x_half,2
mother_x_adj_xi_xj,0.2529302524623416,0.3516354553091528,801.6245195920319,0.0022028843663556,-0.7162586707452192,0.001036867373776,0.2507273680959859,800.9082609212867,0.3526723226829288,0.4999999997730248,10,12_to_14,x_half,2
mother_2d_couple_xy_xi_xj2,0.2547711347250345,0.3507689773467589,802.5488299589088,0.0018408822626929,-0.9243103668768526,0.0008664779623939,0.2529302524623416,801.6245195920319,0.3516354553091528,0.4999999997283911,11,12_to_14,x_half,2
mother_y_y,0.2565965266038766,0.3499097904949958,803.4795649195893,0.0018253918788421,-0.9307349606805246,0.000859186851763,0.2547711347250345,802.5488299589088,0.3507689773467589,0.4999999997260862,12,12_to_14,x_half,2
mother_z_adj_xi_xj_pow3,0.2572819346486172,0.3495871783551263,805.0773933328059,0.0006854080447405,-1.5978284132165754,0.0003226121398695,0.2565965266038766,803.4795649195893,0.3499097904949958,0.4999999992705075,13,12_to_14,x_half,2
mother_2d_couple_xy_xi_xj_pow3,0.2579738642474926,0.34926149660942,806.6710185152108,0.0006919295988753,-1.593625182404935,0.0003256817457062,0.2572819346486172,805.0773933328059,0.3495871783551263,0.4999999992773831,14,12_to_14,x_half,2
mother_y_adj_xi2_xj,0.2583144001851656,0.3491012110271334,808.4708803510739,0.000340535937673,-1.799861835863112,0.0001602855822865,0.2579738642474926,806.6710185152108,0.34926149660942,0.4999999985317262,15,12_to_14,x_half,2
mother_x_adj_xj_minus_xi_pow2,0.2584942985956803,0.3490165353195449,810.3651142138203,0.0001798984105146,-1.8942338627464324,8.467570758852183e-05,0.2583144001851656,808.4708803510739,0.3491012110271334,0.4999999972206536,16,12_to_14,x_half,2
mother_2d_couple_xz_xj_minus_xi_pow2,0.2585988381843672,0.3489673299729398,812.3036413568614,0.0001045395886869,-1.9385271430410285,4.9205346605074585e-05,0.2584942985956803,810.3651142138203,0.3490165353195449,0.499999995217123,17,12_to_14,x_half,2
mother_z_adj_xj_pow2,0.2586109802422718,0.3489616148732804,814.296500849307,1.2142057904562796e-05,-1.992859492445632,5.715099659409084e-06,0.2585988381843672,812.3036413568614,0.3489673299729398,0.4999999588208224,18,12_to_14,x_half,2
mother_3d_couple_prod_sq_xy2z,0.2586265060857033,0.3489543070723126,816.287370233077,1.5525843431563047e-05,-1.9908693837700184,7.307800967804034e-06,0.2586109802422718,814.296500849307,0.3489616148732804,0.4999999677956325,19,12_to_14,x_half,2
mother_y_adj_xj,0.2586265060857033,0.3489543070723126,818.2873702330769,0.0,-1.9999999999998863,0.0,0.2586265060857033,816.287370233077,0.3489543070723126,0.0,20,12_to_14,x_half,2
mother_y_adj_xi_xj2,0.7751360922380759,0.6347562557244223,1041.1462084328252,2.409271536277168,1070.9153127907982,6.801003302894998,-1.6341354440390918,2112.0615212236235,7.43575955861942,0.999999999999792,1,12_to_14,y_mean,3
mother_2d_couple_xy_xi_xj,0.838266603787258,0.4565485231817984,899.4641142267659,0.0631305115491821,141.68209420605933,0.1782077325426239,0.7751360922380759,1041.1462084328252,0.6347562557244223,0.9999999999920764,2,12_to_14,y_mean,3
mother_z_adj_xj_pow2,0.880782503837217,0.3365326709578005,768.4842217282653,0.0425159000499589,130.9798924985006,0.1200158522239978,0.838266603787258,899.4641142267659,0.4565485231817984,0.999999999988236,3,12_to_14,y_mean,3
mother_x_adj_xj_pow3,0.8969589446037389,0.2908690645831541,706.9058215062961,0.0161764407665219,61.57840022196922,0.0456636063746464,0.880782503837217,768.4842217282653,0.3365326709578005,0.9999999999690828,4,12_to_14,y_mean,3
mother_2d_couple_xz_xi_xj_pow3,0.8977531510669962,0.2886271417867972,705.5322594183646,0.0007942064632572,1.373562087931532,0.0022419227963568,0.8969589446037389,706.9058215062961,0.2908690645831541,0.9999999993700768,5,12_to_14,y_mean,3
mother_2d_couple_xz_xi_xj,0.8991179379694286,0.2847745580944112,701.6733588722639,0.0013647869024324,3.858900546100699,0.003852583692386,0.8977531510669962,705.5322594183646,0.2886271417867972,0.9999999996335128,6,12_to_14,y_mean,3
mother_y,0.899480630954439,0.283750731534453,702.1030193611161,0.0003626929850103,-0.4296604888522779,0.0010238265599581,0.8991179379694286,701.6733588722639,0.2847745580944112,0.4999999986214236,7,12_to_14,y_mean,3
mother_2d_couple_yz_xi_xj_pow3,0.900028812978322,0.2822032979227243,701.7187877773448,0.000548182023883,0.3842315837713386,0.0015474336117287,0.899480630954439,702.1030193611161,0.283750731534453,0.9999999990865928,8,12_to_14,y_mean,3
mother_2d_couple_xy_xi_xj_pow2,0.9004218443604098,0.2810938307300594,702.0012987403626,0.0003930313820877,-0.2825109630177849,0.0011094671926649,0.900028812978322,701.7187877773448,0.2822032979227243,0.4999999987278369,9,12_to_14,y_mean,3
mother_3d_couple_prod_sq_xyz2,0.9009952355983136,0.279475235381168,701.4834661449183,0.0005733912379037,0.5178325954442471,0.0016185953488914,0.9004218443604098,702.0012987403626,0.2810938307300594,0.9999999991270294,10,12_to_14,y_mean,3
mother_3d_couple_prod_sq_xy2z,0.9012216697953488,0.2788360464401389,702.4851467158771,0.0002264341970352,-1.001680570958797,0.0006391889410291,0.9009952355983136,701.4834661449183,0.279475235381168,0.499999997791853,11,12_to_14,y_mean,3
mother_2d_couple_xy_xj_minus_xi_pow2,0.9015685723386124,0.2778567938706406,702.9512503559596,0.0003469025432635,-0.4661036400824514,0.0009792525694982,0.9012216697953488,702.4851467158771,0.2788360464401389,0.499999998558673,12,12_to_14,y_mean,3
mother_x,0.9017594923200098,0.2773178561027216,704.104752985681,0.0001909199813974,-1.1535026297214015,0.000538937767919,0.9015685723386124,702.9512503559596,0.2778567938706406,0.4999999973811018,13,12_to_14,y_mean,3
mother_2d_couple_xy_xi2_xj,0.9021329432863217,0.2762636614147786,704.4441865650084,0.0003734509663116,-0.3394335793274194,0.0010541946879429,0.9017594923200098,704.104752985681,0.2773178561027216,0.4999999986611361,14,12_to_14,y_mean,3
mother_2d_couple_xz_xj_minus_xi_pow2,0.9022523579108764,0.2759265722806635,705.9118668253154,0.0001194146245548,-1.46768026030702,0.000337089134115,0.9021329432863217,704.4441865650084,0.2762636614147786,0.4999999958129082,15,12_to_14,y_mean,3
mother_y_adj_xi_xj_pow2,0.9025218841705952,0.2751657410688374,706.7079936771055,0.0002695262597187,-0.7961268517900635,0.0007608312118261,0.9022523579108764,705.9118668253154,0.2759265722806635,0.4999999981448932,16,12_to_14,y_mean,3
mother_z_z_z,0.903088459184986,0.2735663868714424,706.1664242330546,0.0005665750143907,0.5415694440508787,0.0015993541973949,0.9025218841705952,706.7079936771055,0.2751657410688374,0.9999999991165812,17,12_to_14,y_mean,3
mother_x_x_x,0.9031648255985448,0.2733508162215494,707.8227202585256,7.636641355890372e-05,-1.656296025470965,0.000215570649893,0.903088459184986,706.1664242330546,0.2735663868714424,0.4999999934526192,18,12_to_14,y_mean,3
mother_x_x,0.9032261365533448,0.2731777448180896,709.5465804927012,6.131095480010895e-05,-1.7238602341756175,0.0001730714034597,0.9031648255985448,707.8227202585256,0.2733508162215494,0.4999999918448507,19,12_to_14,y_mean,3
mother_2d_couple_xy_xi_xj_pow3,0.903237823154694,0.2731447553384159,711.4939250990424,1.1686601348981362e-05,-1.947344606341176,3.298947967367294e-05,0.9032261365533448,709.5465804927012,0.2731777448180896,0.4999999572159653,20,12_to_14,y_mean,3
mother_x_adj_xj_pow2,-0.0272577077560611,0.2143756158476582,567.8632444524903,2.568005819779647,544.187864710872,0.5359101469466527,-2.5952635275357085,1112.0511091633623,0.750285762794311,0.9999999999998044,1,12_to_14,y_half,4
mother_x,0.104677282742533,0.1868424616776362,509.92899285830185,0.1319349904985942,57.93425159418848,0.027533154170022,-0.0272577077560611,567.8632444524903,0.2143756158476582,0.9999999999962016,2,12_to_14,y_half,4
mother_y_adj_xj_pow3,0.127051812044961,0.1821731820389494,500.8946932752245,0.022374529302428,9.034299583077312,0.0046692796386868,0.104677282742533,509.92899285830185,0.1868424616776362,0.999999999977598,3,12_to_14,y_half,4
mother_z_adj_xi_xj_pow3,0.1359973940295744,0.180306352875646,498.4037102913071,0.0089455819846133,2.4909829839174336,0.0018668291633033,0.127051812044961,500.8946932752245,0.1821731820389494,0.9999999999439058,4,12_to_14,y_half,4
mother_y_adj_xj,0.1439885559777494,0.1786386990327554,496.3523809682712,0.0079911619481749,2.051329323035929,0.0016676538428905,0.1359973940295744,498.4037102913071,0.180306352875646,0.9999999999371872,5,12_to_14,y_half,4
mother_3d_couple_prod_sq_xy2z,0.1484002821922097,0.1777180278934342,496.0995063651837,0.0044117262144602,0.2528746030874345,0.0009206711393211,0.1439885559777494,496.3523809682712,0.1786386990327554,0.9999999998846884,6,12_to_14,y_half,4
mother_y_adj_xi_xj_pow3,0.1522400099686403,0.176916725551729,496.1292064318236,0.0038397277764306,-0.0297000666398048,0.0008013023417051,0.1484002821922097,496.0995063651837,0.1777180278934342,0.4999999998697824,7,12_to_14,y_half,4
mother_z_adj_xj_minus_xi_pow3,0.1556830592599692,0.1761982049637114,496.35485263554176,0.0034430492913289,-0.2256462037182132,0.0007185205880176,0.1522400099686403,496.1292064318236,0.176916725551729,0.4999999998547799,8,12_to_14,y_half,4
mother_2d_couple_yz_xi_xj_pow3,0.1592293669280462,0.1754581356660179,496.5197047773289,0.0035463076680769,-0.1648521417871506,0.0007400692976934,0.1556830592599692,496.35485263554176,0.1761982049637114,0.4999999998590083,9,12_to_14,y_half,4
mother_x_adj_xj,0.16071546424072,0.1751480060615296,497.74837463372864,0.0014860973126737,-1.2286698563997334,0.0003101296044883,0.1592293669280462,496.5197047773289,0.1754581356660179,0.4999999996635483,10,12_to_14,y_half,4
mother_2d_couple_xy_xi_xj2,0.1613555032403105,0.1750144380642609,499.41575387093417,0.0006400389995905,-1.6673792372055232,0.0001335679972686,0.16071546424072,497.74837463372864,0.1751480060615296,0.4999999992187976,11,12_to_14,y_half,4
mother_2d_couple_xy_xi_xj_pow3,0.1677673678666341,0.1736763634821753,498.0695033882024,0.0064118646263235,1.3462504827318185,0.0013380745820856,0.1613555032403105,499.41575387093417,0.1750144380642609,0.999999999921648,12,12_to_14,y_half,4
mother_y_adj_xj_pow2,0.1680648551282101,0.1736142816750244,499.9136243365575,0.0002974872615759,-1.8441209483551688,6.208180715089329e-05,0.1677673678666341,498.0695033882024,0.1736763634821753,0.4999999983192558,13,12_to_14,y_half,4
mother_3d_couple_prod_sq_xyz,0.1683586011266841,0.1735529806218902,501.7596509505449,0.0002937459984739,-1.8460266139873625,6.130105313420509e-05,0.1680648551282101,499.9136243365575,0.1736142816750244,0.4999999982978492,14,12_to_14,y_half,4
mother_2d_couple_xy_xi_xj_pow2,0.1690624797610121,0.1734060901049569,503.3904761710808,0.000703878634328,-1.6308252205358826,0.0001468905169333,0.1683586011266841,501.7596509505449,0.1735529806218902,0.4999999992896503,15,12_to_14,y_half,4
mother_x_adj_xi_xj,0.1693759777904735,0.1733406670542215,505.2259500443317,0.0003134980294613,-1.835473873250919,6.542305073536925e-05,0.1690624797610121,503.3904761710808,0.1734060901049569,0.4999999984050937,16,12_to_14,y_half,4
mother_x_x,0.1703279297379965,0.1731420067925688,506.7259776641232,0.0009519519475229,-1.500027619791524,0.0001986602616527,0.1693759777904735,505.2259500443317,0.1733406670542215,0.4999999994747634,17,12_to_14,y_half,4
mother_y_adj_xi2_xj,0.1706748398839088,0.1730696110581661,508.5436351947654,0.0003469101459123,-1.81765753064218,7.239573440262492e-05,0.1703279297379965,506.7259776641232,0.1731420067925688,0.4999999985587046,18,12_to_14,y_half,4
mother_2d_couple_xz_xi_xj,0.1707477848375403,0.1730543883742771,510.5052842558488,7.294495363152631e-05,-1.961649061083449,1.5222683889037912e-05,0.1706748398839088,508.5436351947654,0.1730696110581661,0.4999999931455163,19,12_to_14,y_half,4
mother_2d_couple_xz_xj_minus_xi_pow2,0.1722837169510134,0.1727338588808112,511.6969809066917,0.001535932113473,-1.1916966508428573,0.0003205294934658,0.1707477848375403,510.5052842558488,0.1730543883742771,0.4999999996744648,20,12_to_14,y_half,4
mother_z,0.8343872707592884,0.84317477972823,1164.941079795793,9.584584240235529,1774.8703274952543,48.79745501809309,-8.750196969476239,2939.8114072910475,49.64062979782132,0.9999999999999476,1,12_to_14,z_mean,5
mother_x_adj_xi_xj,0.8607217585544887,0.7090994822086754,1091.4352812420857,0.0263344877952003,73.50579855370734,0.1340752975195546,0.8343872707592884,1164.941079795793,0.84317477972823,0.9999999999810067,2,12_to_14,z_mean,5
mother_z_z,0.898160991734999,0.5184872186773624,956.9322035994508,0.0374392331805102,134.50307764263482,0.190612263531313,0.8607217585544887,1091.4352812420857,0.7090994822086754,0.9999999999866414,3,12_to_14,z_mean,5
mother_2d_couple_xz_xi_xj,0.9107929831347976,0.4541746708745101,901.191191001092,0.0126319913997986,55.74101259835891,0.0643125478028522,0.898160991734999,956.9322035994508,0.5184872186773624,0.999999999960409,4,12_to_14,z_mean,5
mother_2d_couple_xz_xi_xj_pow3,0.9142369630167584,0.4366405296785157,886.0251770546599,0.0034439798819606,15.166013946432033,0.0175341411959944,0.9107929831347976,901.191191001092,0.4541746708745101,0.9999999998547862,5,12_to_14,z_mean,5
mother_y_adj_xj_pow2,0.917430442596377,0.4203817465918728,871.4802627657185,0.0031934795796186,14.544914288941412,0.0162587830866429,0.9142369630167584,886.0251770546599,0.4366405296785157,0.9999999998433966,6,12_to_14,z_mean,5
mother_y_adj_xi2_xj,0.9194157932364144,0.4102738424695768,862.8687318294512,0.0019853506400374,8.611530936267286,0.0101079041222959,0.917430442596377,871.4802627657185,0.4203817465918728,0.9999999997480972,7,12_to_14,z_mean,5
mother_x_x,0.9199184766039032,0.4077145588951884,862.140450407272,0.0005026833674888,0.7282814221791796,0.0025592835743884,0.9194157932364144,862.8687318294512,0.4102738424695768,0.9999999990046516,8,12_to_14,z_mean,5
mother_2d_couple_xy_xi_xj2,0.92026383609278,0.4059562495412164,862.2560911216802,0.0003453594888768,-0.1156407144081868,0.0017583093539719,0.9199184766039032,862.140450407272,0.4077145588951884,0.4999999985522332,9,12_to_14,z_mean,5
