dest_label,train_size,display_model,display_label,all_target_R2_mean,all_target_R2_std,all_target_R2_count,mean_target_R2_mean,mean_target_R2_std,mean_target_R2_count,half_target_R2_mean,half_target_R2_std,half_target_R2_count,position_RMSE_mean,position_RMSE_std,position_RMSE_count,mean_vector_RMSE_mean,mean_vector_RMSE_std,mean_vector_RMSE_count,half_vector_RMSE_mean,half_vector_RMSE_std,half_vector_RMSE_count,half_radius_R2_mean,half_radius_R2_std,half_radius_R2_count,radius_balance_mean,radius_balance_std,radius_balance_count,half_direction_cos_mean,half_direction_cos_std,half_direction_cos_count,pairwise_distance_corr_mean,pairwise_distance_corr_std,pairwise_distance_corr_count,half_radius_wasserstein_mean,half_radius_wasserstein_std,half_radius_wasserstein_count,all_target_R2_se,all_target_R2_ci95,mean_target_R2_se,mean_target_R2_ci95,half_target_R2_se,half_target_R2_ci95,position_RMSE_se,position_RMSE_ci95,mean_vector_RMSE_se,mean_vector_RMSE_ci95,half_vector_RMSE_se,half_vector_RMSE_ci95,half_radius_R2_se,half_radius_R2_ci95,radius_balance_se,radius_balance_ci95,half_direction_cos_se,half_direction_cos_ci95,pairwise_distance_corr_se,pairwise_distance_corr_ci95,half_radius_wasserstein_se,half_radius_wasserstein_ci95
12-14,10,FixedTerm_sameStage_RIDGE,Same-stage FixedTerm,0.238665384221486,0.10242665976439053,3,0.8200272297947535,0.04196199335020646,3,-0.34269646135178156,0.1679731220825878,3,2.458049859642493,0.05695486803022978,3,2.17444006384564,0.024737237933983924,3,1.1450714378843074,0.08110678831797845,3,-0.49869353644370773,0.2028123088101979,3,0.7466296614078708,0.09267136892818004,3,0.9832970283531851,0.0024745696819201946,3,0.9541208710140139,0.007476100516991295,3,0.2761810588401486,0.08053101134142551,3,0.059136059587165085,0.11590667679084357,0.024226768156474985,0.04748446558669097,0.09697932725100394,0.19007948141196773,0.03288290838891278,0.06445050044226905,0.014282050980193441,0.027992819921179145,0.04682702606849085,0.09178097109424208,0.11709374108653728,0.22950373252961306,0.05350383979685587,0.1048675260018375,0.0014286934719851111,0.002800239205090818,0.004316328645973625,0.008460004146108304,0.04649460107608483,0.09112941810912627
12-14,10,FixedTerm_unionAllStages_RIDGE,Union FixedTerm,0.17778424665273718,0.11114880795569503,3,0.8035905296544499,0.0644522491515853,3,-0.44802203634897547,0.18762345958592036,3,2.3587604621277394,0.20598232127739616,3,2.033910051872114,0.21952667457896874,3,1.1896995603101674,0.10770523668689884,3,-0.6469615980063455,0.3591482310981175,3,0.7782466101557279,0.10826257198173223,3,0.9814540677185096,0.003205026943253062,3,0.9598247759695692,0.007624752776165025,3,0.21414777762384554,0.04411010610199319,3,0.06417179419332654,0.12577671661892,0.037211523397544605,0.07293458585918743,0.10832445489822,0.21231593160051118,0.11892394863780865,0.23309093933010497,0.126743784662471,0.24841781793844314,0.0621836473943134,0.12187994889285426,0.20735432790347608,0.4064144826908131,0.06250542507681434,0.1225106331505561,0.001850423168447159,0.003626829410156431,0.004402153067823223,0.008628220012933518,0.025466981631968724,0.049915283998658695
12-14,10,LinearRegression_full64,Full linear,-5.444208392982447,1.9780582068782,3,-0.26927605916394176,0.34706234472030617,3,-10.619140726800953,3.6102109002630804,3,6.264631363304282,1.0625952974393473,3,5.546643738831576,0.9646908063990269,3,2.802422745638769,1.067072900575835,3,-12.444790044693981,12.008083194425952,3,-1.050940950973957,1.6018417475213478,3,0.9343123880535639,0.01946179465189084,3,0.6474298137675437,0.161849653905089,3,1.10307743061339,0.5523138394344831,3,1.1420324382138773,2.2383835788991995,0.20037653814985149,0.3927380147737089,2.0843562350982108,4.085338220792493,0.6134896810162377,1.2024397747918258,0.5569644967592354,1.0916504136481013,0.6160748263924132,1.2075066597291297,6.932870064753245,13.58842532691636,0.9248237641306307,1.812654577696036,0.011236272381182397,0.022023093867117496,0.09344394125035091,0.18315012485068777,0.3188785438746546,0.625001945994323
12-14,10,MotherCopyBaseline,Mother copy,0.07555646062211814,0.014672300450223288,3,0.2029383406045376,0.0059881233264903605,3,-0.051825419360301335,0.0236913960381955,3,3.379005886536872,0.00520426697153912,3,3.22445274793985,0.0036977087846376,3,1.0101373619759138,0.01802949211559206,3,-0.08386390174805532,0.07106668502333005,3,1.0362081563168128e-15,9.571985542246818e-16,3,0.9858358555606221,0.0006004487207845145,3,0.967716797472538,0.007752270088422272,3,0.5523944905132734,0.013129364482731727,3,0.008471056614567483,0.016603270964552268,0.0034572446144898873,0.006776199444400179,0.013678233880130205,0.0268093384050552,0.0030046849369527893,0.005889182476427467,0.0021348731621953624,0.0041843513979029105,0.010409332126289313,0.02040229096752705,0.041030369728633956,0.08041952466812255,5.526388429495406e-16,1.0831721321810996e-15,0.0003466692305795059,0.0006794716919358316,0.004475775222381283,0.008772519435867314,0.007580242118393875,0.014857274552051995
12-14,10,RandomForest_full64_quick,RF quick,0.4211574301734587,0.041319337450564944,3,0.8854077183122558,0.034075791399809444,3,-0.04309285796533859,0.05694285326953544,3,2.1365543923476165,0.6644565915038021,3,,,0,,,0,0.03660751116606816,0.09633920093091075,3,0.4583886158252885,0.1613082031549009,3,0.985750505159558,0.0005404521901937098,3,,,0,0.3235658084474811,0.04436691554830566,3,0.023855730599820657,0.04675723197564849,0.019673667337529517,0.03856038798155785,0.03287597166359165,0.06443690446063964,0.38362419196954134,0.751903416260301,,,,,0.05562146359097477,0.10901806863831055,0.09313133451397689,0.1825374156473947,0.0003120302174924612,0.000611579226285224,,,0.025615250634927665,0.05020589124445822
12-14,10,Ridge_full64,Full ridge,0.06596208641570976,0.08999441207868475,3,0.7772011210839377,0.05537697782253722,3,-0.6452769482525182,0.12665507083861433,3,2.635031957478036,0.2612804180753572,3,2.328675116694827,0.2763973633025299,3,1.228929575626061,0.08642064788962443,3,-0.7141731028421896,0.4290113299521109,3,0.8202708845021909,0.13831513269793375,3,0.9805130120027729,0.002091573186220264,3,0.9445895741508309,0.021840138159348065,3,0.21100303563174763,0.006204661762276848,3,0.05195829803919075,0.10183826415681387,0.0319719130527498,0.06266494958338961,0.07312433924290511,0.143323704916094,0.15085031970978544,0.29566662663117943,0.15957809210601845,0.31277306052779613,0.049894984322616534,0.09779416927232841,0.2476898068332506,0.48547202139317114,0.07985627909615087,0.1565183070284557,0.0012075703420940727,0.0023668378705043827,0.012609409645438224,0.02471444290505892,0.003582263138681116,0.007021235751814988
12-14,20,FixedTerm_cross15to24_RIDGE,15-24 FixedTerm,0.33374049845333587,0.01687228503135923,3,0.8878091908047785,0.022153284076892394,3,-0.2203281938981068,0.04626001821053111,3,2.015853705434219,0.07141585611171333,3,1.6957265608404128,0.09104825426052943,3,1.088919756056357,0.02138869012697904,3,-0.3599982412310346,0.01839604498826526,3,0.7334215402151244,0.1591874434399089,3,0.9853322543643581,0.0017264162696297735,3,0.9622505615177229,0.008553394443986648,3,0.2164394285933797,0.058386360167735164,3,0.009741218304699345,0.019092787877210717,0.012790204525228074,0.025068800869447024,0.02670823396656713,0.05234813857447158,0.04123196375050527,0.08081464895099033,0.05256673410656216,0.10303079884886183,0.01234876600242484,0.024203581364752688,0.010620961525999416,0.020817084590958854,0.09190691332163974,0.18013755011041388,0.0009967468980040994,0.0019536239200880347,0.004938304584720742,0.009679076986052653,0.033709380759844344,0.06607038628929492
12-14,20,FixedTerm_crossPrev_RIDGE,Prev-stage FixedTerm,0.26229731497596,0.050419797235452556,3,0.8758450022559798,0.005930648689340407,3,-0.35125037230405987,0.09584416784957892,3,1.9918497982296248,0.028940620411770257,3,1.6214307766804297,0.01733223770988106,3,1.1563742706837483,0.04875197337621566,3,-0.6352864770122876,0.3464094128150645,3,0.8388866313806295,0.132177882237513,3,0.9852169534761016,0.0028428700061983235,3,0.9673946496112741,0.007845836564310952,3,0.25027128429523776,0.12952066499341525,3,0.029109883506374883,0.05705537167249477,0.0034240616172597853,0.0067111607698291794,0.05533565610821006,0.10845788597209172,0.016708874985250338,0.03274939497109066,0.010006772107458414,0.01961327333061849,0.028146964952283582,0.05516805130647582,0.1999995677385977,0.39199915276765146,0.0763129358907428,0.1495733543458559,0.0016413317633497152,0.003217010256165442,0.004529795852422737,0.008878399870748564,0.07477879079956763,0.14656642996715255
12-14,20,FixedTerm_sameStage_RIDGE,Same-stage FixedTerm,0.2808446141048545,0.06092242242702553,3,0.8686498207525729,0.009010942542085763,3,-0.30696059254286373,0.12233806221452645,3,2.149314418424813,0.07334532174535201,3,1.8322442257899922,0.09198022642389088,3,1.122043191025921,0.04580545643835629,3,-0.3731107078057508,0.023113038319652106,3,0.6938481298852968,0.2126038331002817,3,0.9839090445464259,0.002853576564086897,3,0.9527407257655617,0.0028852519723943015,3,0.25375375493540003,0.08662365001078623,3,0.03517357698792729,0.06894021089633748,0.005202470102325466,0.010196841400557913,0.07063191315169404,0.1384385497773203,0.042345941253478694,0.08299804485681823,0.05310480848595613,0.10408542463247401,0.02644579260503868,0.05183375350587582,0.013344318895641279,0.026154865035456908,0.1227468802711939,0.24058388533154004,0.0016475131974287775,0.003229125866960404,0.0016658010029417488,0.0032649699657658275,0.05001218765191536,0.0980238877977541
12-14,20,FixedTerm_unionAllStages_RIDGE,Union FixedTerm,0.16425036105371627,0.10130390214245176,3,0.8772601704795436,0.029085469746907833,3,-0.5487594483721111,0.2035078250417737,3,2.024734963457761,0.0999661045869924,3,1.6281621539643707,0.1102183416690081,3,1.2013818722998701,0.07633507424194994,3,-0.5681642369524074,0.32418746858041897,3,0.7979774681880506,0.09363935176921928,3,0.9806832938456184,0.0030098486130820876,3,0.9702324077614829,0.007734230397767789,3,0.21670693716229913,0.13483617228351047,3,0.058487835171904035,0.11463615693693191,0.016792503787883956,0.03291330742425255,0.11749529757006331,0.2302907832373241,0.057715457393138346,0.11312229649055115,0.06363458923223597,0.1247237948951825,0.04407207566219987,0.08638126829791173,0.18716972225280826,0.3668526556155042,0.05406270495070081,0.1059629017033736,0.0017377369069829652,0.003405964337686612,0.004465360002125819,0.008752105604166605,0.07784770036438353,0.15258149271419172
12-14,20,LinearRegression_full64,Full linear,-9.40390671080487,1.3250637779306584,3,-1.3084223417483745,0.3447443765599579,3,-17.49939107986137,2.8135123297812488,3,7.261931422798426,0.9982574939361538,3,6.601548310827216,1.1856046150818946,3,2.946731473418774,0.5466552753823181,3,-10.311924847658709,4.46061310842643,3,-1.079275552907071,0.7452421404527193,3,0.887203325878157,0.05549088881802247,3,0.6711997764328655,0.0509053341081604,3,1.2899774985965193,0.5001852170810694,3,0.7650259288816882,1.4994508206081087,0.1990382586085014,0.3901149868726628,1.6243821009675352,3.183788917896369,0.5763442328445997,1.1296346963754154,0.6845091436699945,1.3416379215931893,0.31561157039591037,0.6185986779759843,2.575336178900773,5.047658910645515,0.4302657504018304,0.8433208707875876,0.03203767959665687,0.06279385200944747,0.02939020835053425,0.05760480836704713,0.28878206972642684,0.5660128566637966
12-14,20,MotherCopyBaseline,Mother copy,0.0819254463430872,0.007988541577838307,3,0.20060562410031366,0.00948110403638199,3,-0.036754731414139104,0.01086284954527891,3,3.378303755333133,0.00841536016534023,3,3.227768322599483,0.009314600879752295,3,0.9972117584434655,0.0029996853512024727,3,-0.007884636671594501,0.012344380355532016,3,8.141635513917814e-16,7.050863183406401e-16,3,0.9859591291304265,0.0002803791250487865,3,0.9683876626413609,0.0077588259583419835,3,0.5561575696647046,0.0134714403267036,3,0.004612186630397464,0.009039885795579029,0.005473917967619989,0.010728879216535179,0.006271669109133183,0.01229247145390104,0.004858610456786835,0.009522876495302196,0.005377787325318913,0.01054046315762507,0.0017318691450009247,0.0033944635242018125,0.007127031321245538,0.013968981389641253,4.0708177569589076e-16,7.978802803639459e-16,0.00016187696332206866,0.00031727884811125456,0.004479560255644201,0.008779938101062633,0.007777739698994304,0.015244369810028835
12-14,20,RandomForest_full64_quick,RF quick,0.4569592399093499,0.02459959690227513,3,0.9149064070691814,0.005211866617823765,3,-0.0009879272504815181,0.044006591009297776,3,1.7604297365529644,0.10222018873516188,3,,,0,,,0,0.044343136596436405,0.10652503221054442,3,0.4957076929544126,0.06519045279771649,3,0.9870791864458487,0.000590978527928426,3,,,0,0.3023060214030909,0.05116897432434094,3,0.014202583893484833,0.027837064431230272,0.0030090725947809756,0.005897782285770712,0.025407217165335838,0.04979814564405824,0.059016853482860065,0.11567303282640573,,,,,0.06150225602219138,0.1205444218034951,0.03763772547135521,0.0737699419238562,0.00034120161218476557,0.0006687551598821406,,,0.029542421100315294,0.057903145356617974
12-14,20,Ridge_full64,Full ridge,0.012289542035140467,0.016008472395574177,3,0.8177927364225156,0.05705877237887731,3,-0.7932136523522345,0.07788232054860583,3,2.306218502564766,0.2212194583234328,3,1.9086570925421666,0.2416776864272262,3,1.2914546497227863,0.04748792666587629,3,-0.8323356080558368,0.3367025559534799,3,0.8717942851291673,0.10070656958066616,3,0.9777094111398187,0.003188105617551266,3,0.9623712907380765,0.01301885704692144,3,0.27204638556113453,0.1299715667319707,3,0.009242495846899445,0.01811529185992291,0.0329428975925744,0.06456807928144583,0.0449653787338503,0.08813214231834658,0.12772111381301712,0.25033338307351355,0.13953267731588503,0.2734840475391347,0.027417167243800885,0.05373764779784973,0.19439531131657667,0.38101481018049027,0.05814296505656139,0.11396021151086033,0.0018406536364981815,0.0036076811275364356,0.00751644062058135,0.014732223616339446,0.07503911903970069,0.14707667331781335
12-14,40,FixedTerm_cross15to24_RIDGE,15-24 FixedTerm,0.3577231844196631,0.023364986715290016,3,0.9007292748373043,0.001497892406733237,3,-0.18528290599797795,0.047779743524286884,3,1.899181096164779,0.03815555139561339,3,1.5649905574089438,0.04158600108507294,3,1.075701601357842,0.023783076883766716,3,-0.3774950208436357,0.10613317269254986,3,0.5790698043973966,0.0746900369161178,3,0.9863223131720416,0.0003486539974827444,3,0.9670467507164736,0.000782296864328146,3,0.22926327681514713,0.03934794918201866,3,0.013489781369684721,0.026439971484582055,0.0008648085842445308,0.0016950248251192802,0.027585647785558314,0.0540678696596943,0.022029117869335993,0.04317707102389855,0.02400968892098693,0.04705899028513438,0.01373116584100028,0.026913085048360548,0.061276015823992704,0.1201009910150257,0.0431223129193037,0.08451973332183525,0.0002012954793007016,0.0003945391394293751,0.00045165930520605523,0.0008852522382038682,0.022717549052298187,0.04452639614250445
12-14,40,FixedTerm_crossPrev_RIDGE,Prev-stage FixedTerm,0.3668411757340744,0.02457433192207262,3,0.9028362767030491,0.003617514385755291,3,-0.16915392523490028,0.0507922103314504,3,1.8182650861590226,0.00772143890118201,3,1.4641003907718773,0.025214919655516112,3,1.077838927471107,0.023783439977044685,3,-0.3089100443802337,0.09110220267828766,3,0.5943415470663695,0.0358066392333414,3,0.9855288966324313,0.0005273644155438436,3,0.971595514310489,0.003981806158515557,3,0.21396136053899517,0.02826394785517314,3,0.014187997150363842,0.027808474414713128,0.002088572904413161,0.004093602892649795,0.02932489630759898,0.057476796762894,0.004457974828128682,0.008737630663132217,0.014557840650707013,0.028533367675385744,0.013731375473002056,0.02691349592708403,0.05259788124007723,0.10309184723055137,0.020672972800145475,0.04051902668828513,0.00030447398727526776,0.0005967690150595248,0.0022988968574798666,0.004505837840660538,0.01631819790254576,0.03198366788898969
12-14,40,FixedTerm_sameStage_RIDGE,Same-stage FixedTerm,0.37977831388810857,0.04217710847296144,3,0.8842266730424795,0.007478973635138325,3,-0.12467004526626213,0.07750030205088353,3,1.9878349548935492,0.08917496725641554,3,1.686828370926617,0.08572656100647855,3,1.0515155758278034,0.034962903354974664,3,-0.34752699170280504,0.09957497047029125,3,0.5708166169735479,0.09169981103225809,3,0.9874947324064868,0.0005917225145951955,3,0.9671322556756098,0.0020470187833726192,3,0.22572249504754963,0.058282565259127284,3,0.024350964930504333,0.04772789126378849,0.004317987441509226,0.008463255385358082,0.044744820251354914,0.08769984769265562,0.05148519135046758,0.10091097504691646,0.04949425307379127,0.09700873602463088,0.020185841663645492,0.03956424966074516,0.05748963600557169,0.11267968657092052,0.052942910584112025,0.10376810474485956,0.0003416311530870984,0.0006695970600507128,0.001181846845616402,0.002316419817408148,0.03364945474141907,0.06595293129318137
12-14,40,FixedTerm_unionAllStages_RIDGE,Union FixedTerm,0.37689480231330585,0.08217258282319764,3,0.909667325616523,0.00799400422951448,3,-0.15587772098991115,0.15808264011441248,3,1.7494554788414092,0.056232373787188754,3,1.4076345990350034,0.0262153737292048,3,1.0377280109412126,0.07677668315092002,3,-0.08426250490873881,0.199285403456365,3,0.5441177626757365,0.10020969859512152,3,0.9846752212778097,0.0012946843688466055,3,0.9747962655606607,0.0016276116305031275,3,0.24520093294687642,0.06458779561600629,3,0.04744236281297998,0.09298703111344075,0.004615340493813192,0.009046067367873856,0.09126905482426279,0.17888734745555507,0.03246577614320508,0.06363292124068196,0.015135453079463037,0.02966548803574755,0.044327038684670285,0.08688099582195376,0.11505748133109552,0.2255126634089472,0.05785609645930467,0.11339794906023716,0.0007474863688691885,0.0014650732829836093,0.0009397020130071464,0.001841815945494007,0.03728978118526576,0.07308797112312089
12-14,40,LinearRegression_full64,Full linear,-80.3572492078255,69.25531450879093,3,-7.042602142803436,6.62713381900241,3,-153.6718962728476,131.8959213452769,3,15.639620044780498,10.367269500852881,3,12.522905200538395,8.437173840507162,3,9.256556579120497,6.279367456984032,3,-191.95930000470193,221.32175278498758,3,-8.405131707891433,7.446481239876108,3,0.7762732099203884,0.124861076298547,3,0.3130872902225853,0.32411139959394875,3,4.4479465008033285,3.5382563395743984,3,39.98457447446264,78.36976596994677,3.826177494356714,7.49930788893916,76.15014569370932,149.25428555967025,5.985545837078808,11.731669840674464,4.871204588016479,9.547560992512299,3.6253944916303067,7.105773203595401,127.78017354793239,250.4491401539475,4.299227948357969,8.42648677878162,0.07208857601227252,0.14129360898405413,0.18712580380299268,0.36676657545386565,2.042813250115179,4.003913970225751
12-14,40,MotherCopyBaseline,Mother copy,0.08587109703103087,0.009006340747903848,3,0.19384622302072904,0.0069660345129446966,3,-0.022104028958667237,0.024841354432402023,3,3.382657165940691,0.00963547007841243,3,3.234053231164856,0.010722818932960492,3,0.9915602359338657,0.009701115039962948,3,-0.007455423845249633,0.009809356444034604,3,1.6283271027835629e-15,7.0508631834064e-16,3,0.9863214139137378,0.00033423678276329354,3,0.9690768061129607,0.0036605031039235805,3,0.5478880730866481,0.0039020075793217567,3,0.005199813255215783,0.010191633980222934,0.004021841901232844,0.007882810126416374,0.014342162668582212,0.028110638830421135,0.005563041243540001,0.010903560837338401,0.006190822397416356,0.012134011898936058,0.005600941379762135,0.010977845104333785,0.005663434583540369,0.011100331783739124,4.070817756958907e-16,7.978802803639458e-16,0.000192971696501462,0.00037822452514286553,0.00211339245241974,0.00414224920674269,0.0022528251263013764,0.004415537247550698
12-14,40,RandomForest_full64_quick,RF quick,0.47978607427747505,0.037994583457992226,3,0.9202951796333241,0.0032687335579150607,3,0.039276968921626056,0.0738883168133733,3,1.6048182657161627,0.058660071968178275,3,,,0,,,0,0.08053815347297029,0.09818234303249748,3,0.2672764315093014,0.1500926781479993,3,0.9874391117906199,0.0005789375862237441,3,,,0,0.38772194660631776,0.08732824236481473,3,0.021936182987219516,0.042994918654950254,0.0018872041995714236,0.00369892023115999,0.042659439602169426,0.08361250162025208,0.03386740834151055,0.06638012034936068,,,,,0.056685602179480606,0.11110378027178199,0.08665604813213926,0.16984585433899294,0.00033424977125027085,0.0006551295516505309,,,0.05041898423718267,0.09882120910487803
12-14,40,Ridge_full64,Full ridge,0.3151830456348875,0.12268815794030503,3,0.8979688012518104,0.01405007780505507,3,-0.26760270998203534,0.232045922445452,3,1.7686355636742104,0.11646884053434567,3,1.3976460783087132,0.06879905539496194,3,1.0833239795678125,0.10213329062754517,3,-0.14674013012526074,0.2291337585842878,3,0.6444768286584209,0.09249061828014266,3,0.9828218078387412,0.0024040293464013805,3,0.9764802156916496,0.004084292385383289,3,0.19895175420302458,0.06213830598837461,3,0.07083404101321444,0.1388347203859003,0.008111816202883732,0.015899159757652114,0.13397177578823674,0.262584680544944,0.06724331643470807,0.1317969002120278,0.03972115315227325,0.07785346017845557,0.05896668283703549,0.11557469836058956,0.1322904371990693,0.25928925691017585,0.05339948336155529,0.10466298738864836,0.0013879669902845972,0.0027204153009578107,0.002358067308150181,0.0046218119239743545,0.035875567689375415,0.07031611267117581
12-14,80,FixedTerm_cross15to24_RIDGE,15-24 FixedTerm,0.39671311698869854,0.020436013295837458,3,0.9034448994425232,0.003886928353282692,3,-0.11001866546512613,0.03780827995051524,3,1.8310961041780278,0.033601461534367105,3,1.504206085602559,0.0469760791622876,3,1.0437861376222166,0.010175791054893813,3,-0.3639994843938386,0.12296532708905715,3,0.6855459364649703,0.20453952450791357,3,0.9874496463811008,0.0005082168245421472,3,0.9707562001816258,0.003525475671859063,3,0.21617805915864338,0.05498441505359756,3,0.011798737777514529,0.023125526043928476,0.002244119131088551,0.00439847349693356,0.021828620607026707,0.04278409638977235,0.019399812862031705,0.038023633209582144,0.027121651949819914,0.05315843782164703,0.005874995704760329,0.011514991581330245,0.07099406469585753,0.13914836680388076,0.11809094953456196,0.23145826108774145,0.0002934191204561055,0.0005751014760939667,0.002035434328169307,0.003989451283211842,0.03174526683242866,0.06222072299156017
12-14,80,FixedTerm_crossPrev_RIDGE,Prev-stage FixedTerm,0.39466097858611526,0.014677258866854686,3,0.9039841095704256,0.0066413375080570936,3,-0.114662152398195,0.0281487458446715,3,1.7877433107693175,0.02732426500032967,3,1.4406745805023435,0.04498627971608775,3,1.0579905656365212,0.020763960930896535,3,-0.38043562088449595,0.12268990532130773,3,0.7434472616508442,0.16642194336677194,3,0.9868481714135587,0.0013302331594659603,3,0.9738516472367431,0.003231882028155841,3,0.17234786508576683,0.06808901811559637,3,0.008473919357744376,0.016608881941178977,0.0038343779980559217,0.0075153808761896064,0.01625168599077145,0.03185330454191204,0.015775671753349006,0.03092031663656405,0.025972840703923066,0.05090676777968921,0.011988078432895987,0.023496633728476136,0.07083504986410673,0.13883669773364918,0.09608375380186644,0.18832415745165823,0.0007680104727026386,0.0015053005264971716,0.0018659279589448886,0.0036572187995319817,0.03931121293789687,0.07704997735827786
12-14,80,FixedTerm_sameStage_RIDGE,Same-stage FixedTerm,0.405184662650479,0.022570175838718207,3,0.9011235060996124,0.005910782784468414,3,-0.0907541807986544,0.05014690198383445,3,1.80422854381127,0.03521423427070524,3,1.4761344605587932,0.0408986983620953,3,1.0372768740329803,0.0073421824626527295,3,-0.3420481954218096,0.1325207038921938,3,0.689403359729693,0.23388446738073965,3,0.9875787281608991,0.0005824891275303598,3,0.9749401373615724,0.00303096124393012,3,0.2198497991678838,0.06985811185446256,3,0.013030897096141145,0.025540558308436642,0.0034125920317342445,0.006688680382199119,0.028952327359392602,0.0567465616244095,0.020330947635498215,0.0398486573655765,0.023612874508861032,0.04628123403736762,0.004239011021251903,0.00830846160165373,0.07651086406535679,0.1499612935680993,0.1350332602015423,0.2646651899950229,0.0003363002545796835,0.0006591484989761796,0.0017499262900863778,0.0034298555285693006,0.04033259968425295,0.07905189538113579
12-14,80,FixedTerm_unionAllStages_RIDGE,Union FixedTerm,0.4608192725807055,0.013290293423549185,3,0.9196015339885731,0.00425227821303084,3,0.0020370111728378673,0.022350355311661067,3,1.625516750455117,0.019359146370352628,3,1.3027600185846604,0.030548287355567912,3,0.9718766623656231,0.01751480495471025,3,0.017575311222911002,0.04466606982302262,3,0.6021628705700243,0.21689997626734034,3,0.986290455041416,0.0004076870806313452,3,0.9792670374602994,0.004012444581297142,3,0.22658175951000703,0.09580871772127393,3,0.0076731544856952355,0.01503938279196266,0.0024550539709625365,0.004811905783086571,0.0129039836556713,0.025291807965115747,0.011177008368204457,0.021906936401680736,0.017637061928019178,0.03456864137891759,0.010112177355405755,0.01981986761659528,0.02578796743596473,0.050544416174490875,0.1252272596851724,0.2454454289829379,0.00023537824574763983,0.00046134136166537407,0.0023165859591203603,0.004540508479875906,0.055315188967090374,0.10841777037549713
12-14,80,LinearRegression_full64,Full linear,-0.7017461563761214,0.4350496043150322,3,0.7702602623134935,0.04596859704971751,3,-2.1737525750657363,0.9104499498027881,3,2.7883273609206056,0.10511820969521683,3,2.316682333844805,0.17219497525905417,3,1.5418111435750268,0.1650908186170457,3,-1.8016881973751488,1.2861957086974394,3,0.5163296736075735,0.4392769708313881,3,0.9678204028192168,0.005519163648111583,3,0.9344285421173691,0.014671434435884666,3,0.3106256784830237,0.18858942045286506,3,0.25117600616212404,0.49230497207776314,0.02653998188092384,0.05201836448661073,0.5256485236023211,1.0302711062605492,0.06069002666426497,0.11895245226195934,0.09941681531891587,0.1948569580250751,0.09531522856928702,0.18681784799580256,0.7425854386470081,1.4554674597481359,0.25361667735830534,0.4970886876222785,0.0031864906179388196,0.0062455216111600865,0.008470556620955957,0.016602290977073678,0.10888215266477716,0.21340901922296324
12-14,80,MotherCopyBaseline,Mother copy,0.0828002540670072,0.004319226596924966,3,0.1907007915568184,0.004268834764860758,3,-0.025100283422803932,0.011807969894867985,3,3.383660158476596,0.012498883544599073,3,3.2345878120825957,0.010618608597903947,3,0.9930201978548467,0.028397679529799418,3,-0.051586595659739796,0.016045942491363395,3,1.7023419710919068e-15,8.332838307662112e-16,3,0.9861976197232312,0.0002653878505322402,3,0.9733826296483552,0.0017135928088739556,3,0.5473857915199156,0.008247127926388728,3,0.0024937066384256206,0.004887665011314216,0.0024646129006183916,0.004830641285212048,0.006817334597385029,0.013361975810874657,0.007216233779044059,0.014143818206926355,0.006130656532419118,0.012016086803541472,0.01639540792089042,0.032134999524945224,0.00926412921678991,0.018157693264908223,4.810966440042347e-16,9.429494222482999e-16,0.00015322174694444506,0.0003003146240111123,0.0009893432694847851,0.0019391128081901788,0.004761481528341813,0.009332503795549953
12-14,80,RandomForest_full64_quick,RF quick,0.5058823192935299,0.006829894084785576,3,0.9286960573611274,0.0030780687512112275,3,0.08306858122593262,0.013016876408757502,3,1.4930127087147442,0.02142212892936429,3,,,0,,,0,0.0762508957815798,0.045843695720643333,3,0.4855433102322415,0.18295394970373674,3,0.987906469975593,0.00027629324981295357,3,,,0,0.27491014228147,0.09728654829785252,3,0.003943241188387585,0.007728752729239667,0.0017771238220959775,0.003483162691308116,0.007515297098604233,0.014729982313264297,0.012368071903983343,0.02424142093180735,,,,,0.026467870064960725,0.05187702532732302,0.10562851211075766,0.207031883737085,0.00015951798215478526,0.0003126552450233791,,,0.056168414848294684,0.11009009310265758
12-14,80,Ridge_full64,Full ridge,0.43586572157099646,0.028792331236458628,3,0.9150639070897898,0.009653150521923086,3,-0.04333246394779686,0.04836382160432217,3,1.6196841691765818,0.03702407645777657,3,1.281956207259752,0.05075995606116132,3,0.9895073753335839,0.007387568140011563,3,0.0017628294749565028,0.0698975941124091,3,0.6550947054860091,0.1924661937958279,3,0.9855186328371531,0.0002920136245131789,3,0.9808427753924241,0.004134311496644312,3,0.1993222161691303,0.09654467939267207,3,0.01662326018996626,0.03258158997233387,0.00557324905236027,0.01092356814262613,0.027922865422294444,0.05472881622769711,0.02137586050939459,0.04189668659841339,0.029306274295965065,0.05744029762009153,0.004265214454292379,0.008359820330413062,0.0403553947765066,0.07909657376195293,0.11112040879792393,0.2177960012439309,0.00016859414471972215,0.0003304445236506554,0.0023869458555013582,0.004678413876782662,0.055740096636185336,0.10925058940692325
